gene,gs001,gs002,gs003,gs004,gs005,gs006,gs007,gs008,gs009,gs010,gs011,gs012,gs013,gs014,gs015,gs016,gs017,gs018,gs019,gs020,gs021,gs022,gs023,gs024
TTPA,109.394264675588,141.329750411372,129.062056297855,87.0255481530955,117.238039763257,113.847905487785,121.38833375587,115.987645309962,110.612526671114,106.654335615008,122.195009159088,120.854401801717,121.409842083674,118.753132659197,141.473773091547,136.963436872446,137.919184246134,134.830499451939,120.952834008057,120.816722060569,122.778515267615,144.639822461518,105.480306535278,127.491234799813
TTR,150.059148403163,161.519714755853,154.368341846455,109.927008193384,144.939855065968,137.815885590477,136.472091204824,150.447742829589,147.483368894819,142.205780820011,150.612453149573,131.390426574174,149.344849996731,139.587015581863,170.543726466522,146.924414099533,155.159082276901,140.598649161113,144.757381126664,140.011902201033,154.855785022217,181.457231815359,145.035421486007,139.990375466461
TUBB,209.624611891441,237.792913390562,210.042170053373,251.916060443171,192.428681299186,189.56493353947,188.906105194046,198.355683283704,287.592569344897,212.500683838994,183.292513738632,171.675227174746,215.959099635561,177.088004842663,209.303664299823,188.013445161267,182.742919126128,180.254678411683,194.939939917241,178.96682660374,203.524746029199,213.015011261508,369.181072873472,201.86112176637
TWF1,166.668748798932,157.033056012635,189.797141614493,178.631388314249,167.200242362789,168.320587539357,155.147219474958,158.852644663644,162.231705784301,183.413137762174,174.056844441724,162.998500891546,170.83331762216,165.282137853152,154.07075288737,185.523200854496,177.915747677513,158.624117002281,177.569054182041,154.69056936727,148.772164896344,173.567786953821,193.380561981343,145.614988766453
TWIST1,144.331699990828,150.303067897808,108.817027858976,91.6058401611532,129.110246321562,147.62096835976,137.908639533296,145.404801729156,132.735032005337,126.854020390578,130.720242356233,136.968322041946,130.005229133845,140.281478345952,139.535776199882,142.566486562683,133.78160871875,114.64197546983,138.967085881597,143.399286931703,139.370206519995,134.120562646135,180.195523664433,131.86593403314
TWIST2,132.304058324926,166.006373499072,159.429598956174,132.828468233672,140.982452879866,145.442061077697,149.401026161071,135.318919528289,151.17045311719,122.814083435464,137.824603353855,127.052063432574,136.451769421474,134.725776233241,164.729735791527,148.792097329612,154.46948635567,134.830499451939,145.400747265004,127.026927400131,138.817150144916,142.010007507672,105.480306535278,138.115504366464
TXK,148.340913879462,143.573079782981,141.715199072155,164.890512290076,139.498427060078,135.636978308414,141.500010354475,128.594998061045,136.422116227708,122.006096044441,120.774136959563,153.70200844526,150.419273378003,142.364866638219,162.791738899862,120.154287801737,122.058478057829,129.783368456412,129.316593806486,115.171080842785,127.756022643329,142.010007507672,65.9251915845486,134.365762166469
TXN2,188.433052765803,177.223020357117,151.837713291595,155.72992827396,169.673618729102,163.418046154716,151.555848653778,177.343428698566,199.102548008006,171.293326896832,185.423822037918,187.789147414975,192.321785247589,165.976600617241,169.57472802069,165.601246400322,164.81342517413,175.928566129802,185.28944784213,167.110980046394,191.357505777454,142.010007507672,180.195523664433,166.863527899755
TXNIP,315.582407519628,302.849465167225,258.124112595711,306.879564539863,259.704518462911,283.257946668174,193.215750179461,202.558134200731,431.388854017346,372.482187261507,344.561508384637,239.229738951091,314.806050712535,183.338169719462,206.396668962325,334.315298184108,311.697356396264,345.367963836784,330.690195107134,152.996877001935,150.984390396662,165.678342092284,193.380561981343,204.3609498997
TYK2,171.823452370033,183.953008471944,182.205255949914,183.211680322306,171.652319822153,167.231133898326,147.246203668363,147.926272279372,184.354211118524,185.029112544219,169.083791743389,172.914759500918,168.684470859618,148.615031515019,140.504774645714,153.772585943156,137.919184246134,159.345135715928,155.694605478456,157.513389976162,158.174123272693,147.269637415364,145.035421486007,164.988656799758
TYMP,296.681827758924,273.686183336307,227.756569937392,233.594892410941,294.826462864562,280.534312565595,184.59646020863,176.50293851516,125.360863560596,363.594325960256,225.208243624598,285.092435019435,269.680268699134,114.586356074664,147.287763766542,141.321364409297,136.539992403673,133.388462024645,119.666101731375,84.1200541449755,121.119346142377,102.562783199985,338.415983467349,161.863871633095
TYMS,115.694457929156,105.436480465627,124.000799188136,132.828468233672,117.73271503652,127.466076000678,131.444172055173,125.233037327423,114.299610893485,136.549869082852,123.615881358612,118.99510331246,110.665608270959,140.975941110041,125.969797958227,120.77684887843,115.852114766753,131.946424597352,126.743129253123,130.414312130801,127.756022643329,120.971487876906,109.875319307581,151.239602066444
U2AF1,219.934019033643,213.116290302862,217.634055717952,178.631388314249,210.236991136642,181.394031231734,200.398491821821,188.269801082837,276.531316677786,214.11665862104,209.578649429831,183.450784273375,239.596414023533,179.865855899018,185.07870315401,198.596983465047,177.915747677513,178.812640984389,169.205294383611,167.110980046394,191.910562152533,194.606306584588,276.885804655104,202.486078799702
UBA7,150.631893244396,130.113103553326,136.653941962435,164.890512290076,153.844009984696,155.24714384698,150.837574489542,126.073527510829,173.292958451412,140.589806037966,152.033325349098,145.645048325146,137.526192802745,138.892552817775,148.256762212375,148.169536252919,148.263123064594,128.341331029118,142.183916573301,132.108004496136,140.476319270154,181.457231815359,167.010485347523,131.240976999807
UBB,414.667265053014,502.505779240433,551.67702495946,398.485404701016,410.580476808031,335.551721437683,462.56856176793,426.969013170006,361.334253792307,467.016712011173,403.527704664894,376.817827156122,387.866840638993,377.093280900258,371.126404753853,340.540908951037,329.626850348261,351.857132259605,377.655923206007,639.65114997488,959.552810762666,441.808912246091,650.461890300879,373.724305932784
UBC,172.396197211267,181.709679100335,222.695312827672,141.989052249787,194.902057665499,194.467474924112,214.763975106539,183.226859982404,184.354211118524,190.685024281379,220.945627026025,184.690316599547,182.651974816146,185.421558011729,172.481723358187,204.822594231977,188.259686495973,185.30180940721,184.002715565448,304.300061638535,263.807890912848,278.760385107653,316.440919605833,188.112067033057
UBE2C,25.773517855505,17.9466349728726,22.7756569937392,27.4817520483459,27.2071400294478,24.5127069232074,25.857869912493,30.2576466025989,22.1225053342229,23.4316343396609,29.8383161900098,29.1290096650292,29.0094312943291,20.8338829226662,30.0389518208079,21.1670766075599,22.7566654006122,29.561767259516,21.231082565244,33.8738473067015,24.8875368785706,34.1875943999951,26.3700766338194,29.3729805666235
UBE2T,149.486403561929,141.329750411372,126.531427742996,114.507300201441,136.530375420502,134.002797846867,163.766509445789,136.159409711695,103.238358226373,108.270310397054,138.535039453617,130.150894248003,126.781958990031,144.448254930486,144.380768429045,115.796360264887,133.78160871875,124.736237460884,124.16966469976,123.639542669461,147.666052146185,202.495751446125,184.590536436736,137.490547333131
ULBP2,27.4917523792054,29.163281830918,22.7756569937392,13.740876024173,27.7018153027105,31.049428769396,34.477159883324,24.3742153187602,36.8708422237048,25.0476091217065,29.1278800902477,32.8476066435435,32.2327014381435,26.3895850353772,27.1319564833104,36.1085424481904,28.9630286916882,24.5146362639889,28.9514762253328,31.0510266978097,25.4405932536499,28.9279644923036,30.7650894061227,32.4977657332856
UQCR10,160.941300386598,116.653127323672,230.287198492252,119.087592209499,152.854659438171,164.507499795747,172.38579941662,145.404801729156,213.850884897488,171.293326896832,164.821175144816,161.139202402289,155.79139028436,163.893212324974,156.008749779035,171.826857167251,145.504739379672,139.156611733819,167.91856210693,128.720619765466,209.055309779993,128.860932738443,162.61547257522,159.989000533098
UQCR11,151.777382926863,121.13978606689,159.429598956174,183.211680322306,159.285437990586,151.978782923886,160.893412788845,143.723821362345,169.605874229042,165.637415159672,171.215100042675,142.546217509717,167.610047478346,139.587015581863,159.884743562365,161.243318863471,164.1238292529,157.903098288634,156.981337755138,152.432312880157,177.53109640047,128.860932738443,470.266366636447,157.489172399769
UQCRQ,213.061080938842,188.439667215162,215.103427163092,178.631388314249,191.43933075266,175.402036206061,171.667525252384,177.343428698566,247.034642898822,202.804835146721,251.494379315797,191.50774439349,193.396208628861,158.337510212263,216.086653420651,200.464666695126,222.739482557507,204.048295962025,179.499152597063,204.372212083766,256.065101661737,170.937971999976,202.170587525949,167.488484933087
USP9Y,127.149354753825,152.546397269417,106.286399304116,114.507300201441,136.530375420502,121.474080975005,134.317268712116,131.956958794667,154.85753733956,136.549869082852,125.747189657898,146.264814488232,124.633112227488,131.253462412797,141.473773091547,138.208559025832,126.885649506444,129.783368456412,133.820156774871,145.657543418817,123.884628017774,147.269637415364,101.085293762975,118.741836333159
UTY,147.195424196995,150.303067897808,124.000799188136,119.087592209499,131.583622687875,138.905339231508,124.261430412813,141.202350812128,165.918790006671,129.277982563647,131.430678455996,135.728789715774,141.823886327831,129.17007412053,149.225760658207,156.885391326621,148.263123064594,131.946424597352,140.897184296619,132.672568617914,126.096853518091,152.529267323055,118.665344852187,148.114816899782
VCAM1,112.257988881755,139.086421039763,141.715199072155,109.927008193384,116.248689216732,123.652988257068,108.459398799623,123.552056960612,151.17045311719,127.662007781601,137.824603353855,116.516038660117,111.740031652231,141.67040387413,128.876793295724,145.056730869455,136.539992403673,121.131143892651,149.260944095049,111.783696112115,128.862135393488,176.197601907667,118.665344852187,139.990375466461
VCAN,242.843812682981,249.009560248607,237.879084156832,128.248176225614,188.471279113084,175.946763026577,156.58376780343,150.447742829589,140.109200450078,269.05980121059,188.976002536729,196.465873698176,215.959099635561,129.17007412053,178.295714033183,189.881128391346,177.915747677513,173.044491275215,196.226672193922,137.75364571392,150.984390396662,210.385196307662,298.86086851662,163.11378569976
VEGFA,139.176996419727,121.13978606689,174.613370285334,105.346716185326,142.466478699654,127.466076000678,128.571075398229,131.116468611262,99.5512740040028,140.589806037966,153.454197548622,154.941540771432,137.526192802745,131.947925176886,180.233710924848,148.169536252919,153.090294513209,131.946424597352,151.834408648412,169.369236533508,137.157981019678,160.418712184593,329.625957922743,154.989344266439
VEGFB,166.668748798932,195.169655329989,131.592684852715,123.667884217557,139.993102333341,142.173700154603,145.809655339891,147.926272279372,188.041295340894,138.165843864897,140.666347752903,132.629958900346,169.758894240889,146.531643222752,145.349766874877,131.36038718221,159.296657804285,139.877630447466,163.414999138545,141.14103044459,133.839642769202,170.937971999976,153.825447030613,138.115504366464
VEGFC,128.294844436292,177.223020357117,124.000799188136,169.470804298133,136.530375420502,131.279163744288,147.964477832599,124.392547144018,117.986695115855,121.198108653419,110.828031562894,134.489257389603,125.70753560876,147.92056875093,155.039751333202,131.36038718221,139.298376088596,163.671247997808,128.029861529805,138.882773957476,128.309079018408,134.120562646135,149.43043425831,119.366793366491
VEGFD,119.130926976557,109.923139208845,172.082741730474,100.766424177268,115.754013943469,118.750446872427,107.741124635387,110.104214026124,110.612526671114,102.614398659895,115.090648161466,125.192764943317,103.144644602059,149.309494279108,105.620830595744,124.512215338588,131.712820955058,117.526050324417,115.16253876299,114.606516721007,95.1256965136476,115.711857969214,92.295268218368,118.741836333159
VHL,131.731313483692,125.626444810108,139.184570517295,174.051096306191,128.120895775036,229.874718257633,125.697978741285,145.404801729156,195.415463785635,134.125906909783,130.009806256471,122.713700290974,166.535624097075,139.587015581863,125.969797958227,135.718314719061,142.056759773518,139.877630447466,142.183916573301,143.963851053481,137.711037394757,155.159082276901,149.43043425831,131.240976999807
VSIR,196.451480543072,130.113103553326,156.898970401314,183.211680322306,186.987253293296,183.028211693282,157.302041967666,134.478429344884,191.728379563265,227.852444268427,172.6359722422,185.929848925718,443.736856465108,136.809164525508,141.473773091547,153.772585943156,182.053323204897,160.066154429574,191.723109225537,137.189081592141,128.309079018408,184.087046769205,184.590536436736,180.612582633068
